Status da URL,Data de Entrada,Nome da Empresa,Segmento da Empresa,Plataforma,URL
1,2023-02-26,Sinch,Tecnologia,Workable,https://apply.workable.com/sinch
1,2026-02-19,Singapore Airlines,Serviços e Outros,Site da Empresa,https://www.singaporeair.com/en_UK/sg/careers
1,2026-02-19,Sirio-Libanes,Saúde,Manual,https://www.hospitalsiriolibanes.org.br/trabalhe-conosco
1,2026-02-19,SLC Agrícola,Serviços e Outros,Gupy,https://slcagricola.gupy.io
1,2026-02-19,Smart Fit,Serviços e Outros,Gupy,https://carreiras.gupy.io/smartfit
1,2026-02-19,Smart Kitchens,Serviços e Outros,Gupy,https://carreiras.gupy.io/smartkitchens
1,2026-02-19,Sode,Serviços e Outros,Gupy,https://carreiras.gupy.io/sode
1,2026-02-19,Sodexo,Serviços e Outros,Gupy,https://sodexobeneficios.gupy.io
1,2026-02-19,Sodexo (Pluxee Brasil),Serviços e Outros,Gupy,https://carreiras.gupy.io/sodexopluxeebrasil
1,2026-02-20,Softplan,Tecnologia,Gupy,https://softplan.gupy.io
1,2026-02-19,Solar Coca-Cola,Serviços e Outros,Gupy,https://solarcocacola.gupy.io
1,2026-02-19,Sólides,Tecnologia,Sólides,https://vagas.solides.com.br
1,2026-05-21,Solvi,Serviços e Outros,Gupy,https://solvi.gupy.io
1,2026-05-20,Sompo Seguros,Financeiro,Gupy,https://carreiras.gupy.io/somposeguros
1,2025-01-22,SONDA,Tecnologia,SAP SuccessFactors,https://career8.successfactors.com/career?company=SONDAP
1,2025-01-19,Sony Global,Serviços e Outros,Workday,https://sonyglobal.wd1.myworkdayjobs.com/en-US/SonyGlobalCareers
1,2025-01-19,Sony Interactive Entertainment Global,Financeiro,Greenhouse,https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal
1,2025-01-19,Sony Music,Serviços e Outros,Gupy,https://boards.greenhouse.io/sonymusicentertainment
1,2026-05-21,Sophos,Tecnologia,Lever,https://jobs.lever.co/sophos
1,2025-01-23,Sopra Steria,Serviços e Outros,Plataforma Interna,https://careers.soprasteria.co.uk/uk/en/job-search
1,2025-01-19,Sourcegraph,Tecnologia,Greenhouse,https://boards.greenhouse.io/sourcegraph91
1,2026-02-20,Spani Atacadista Var,Agro e Alimentos,Gupy,https://spani.gupy.io
1,2026-05-21,SPC Brasil,Tecnologia,Gupy,https://spcbrasil.gupy.io
1,2026-02-20,SPDM Hospital São Paulo,Saúde,Gupy,https://spdm.gupy.io
1,2026-02-19,Speedbird Aero,Serviços e Outros,Gupy,https://carreiras.gupy.io/speedbirdaero
1,2026-02-19,Spotify,Serviços e Outros,Site da Empresa,https://www.lifeatspotify.com
1,2025-03-18,Spread,Tecnologia,Gupy,https://spread.gupy.io
1,2026-02-19,Stark Bank,Financeiro,Gupy,https://stark.gupy.io
1,2026-02-19,Stefanini,Tecnologia,Gupy,https://stefanini.gupy.io
1,2026-02-19,Stellantis,Indústria,SuccessFactors,https://careers.stellantis.com
1,2026-02-20,Stone,Financeiro,Gupy,https://stone.gupy.io
1,2026-05-20,SulAmérica,Financeiro,Gupy,https://carreiras.gupy.io/sulamerica
1,2026-02-20,Super Nosso,Serviços e Outros,Recrut.ai,https://supernosso.recrut.ai
1,2026-02-19,Superdigital,Tecnologia,Gupy,https://carreiras.gupy.io/superdigital
1,2026-02-19,Supermercados BH,Agro e Alimentos,Gupy,https://carreiras.gupy.io/supermercadosbh
1,2026-02-20,Supermercados Guanabara,Agro e Alimentos,Gupy,https://supermercadosguanabara.gupy.io
1,2025-03-18,Supportiv,Saúde,BambooHR,https://supportiv.bamboohr.com/careers
1,2026-02-20,Suzano,Indústria,Gupy,https://suzano.gupy.io
1,2026-02-19,Swap,Serviços e Outros,Gupy,https://carreiras.gupy.io/swap
1,2023-09-18,Swift,Serviços e Outros,Gupy,https://swift.gupy.io
1,2025-01-20,Swile,Tecnologia,Lever,https://jobs.lever.co/swile
1,2026-02-19,Swile Brasil,Serviços e Outros,Vagas,https://swile.workable.com
1,2025-01-19,Sympla,Tecnologia,InHire,https://sympla.inhire.app/vagas
1,2026-02-19,Syn Prop & Tech,Tecnologia,Gupy,https://syn.gupy.io
1,2026-02-20,T-Systems Brasil,Tecnologia,Portal,https://www.t-systems.com/br/pt/carreiras
1,2025-12-26,T4F - Time for Fun,Serviços e Outros,Solides,https://t4f.vagas.solides.com.br
1,2026-02-20,Taco,Serviços e Outros,Gupy,https://taco.gupy.io
1,2026-02-19,Taesa,Serviços e Outros,Gupy,https://carreiras.gupy.io/taesa
1,2026-02-20,Tahto Atendimento,Serviços e Outros,Gupy,https://tahto.gupy.io
1,2025-12-26,TakeBlip,Tecnologia,Greenhouse,https://job-boards.greenhouse.io/blip-global
1,2024-09-01,Team Liquid,Serviços e Outros,Plataforma Interna,https://careers.teamliquid.com/#jobs
1,2026-02-19,Tecnisa,Serviços e Outros,Gupy,https://tecnisa.gupy.io
1,2026-02-19,Tegma,Serviços e Outros,Gupy,https://tegma.gupy.io
1,2026-02-19,Telefônica Brasil (Vivo),Energia e Utilities,Gupy,https://vivo.gupy.io
1,2026-05-21,Teleperformance,Serviços e Outros,TeamTailor,https://teleperformance.teamtailor.com
1,2026-02-20,Telhanorte,Serviços e Outros,Vagas,https://www.vagas.com.br/vagas-de-telhanorte
1,2025-03-22,Telus Digital BR,Tecnologia,Greenhouse,https://telusdigital.com/careers
1,2026-02-19,Tembici,Serviços e Outros,Gupy,https://carreiras.gupy.io/tembici
1,2026-02-19,Tenda,Serviços e Outros,Gupy,https://tenda.gupy.io
1,2026-05-20,Tereos,Agro e Alimentos,Gupy,https://tereos.gupy.io
1,2026-02-19,Terra Santa,Serviços e Outros,Gupy,https://carreiras.gupy.io/terrasanta
1,2026-05-20,Terra Santa Propriedades Agricolas,Financeiro,Gupy,https://terra.gupy.io
1,2026-02-19,The New,Serviços e Outros,Gupy,https://carreiras.gupy.io/thenew
1,2025-01-23,ThoughtWorks,Tecnologia,Plataforma Interna,https://www.thoughtworks.com/careers/jobs
1,2026-02-19,Ticket (Edenred Brasil),Serviços e Outros,Gupy,https://carreiras.gupy.io/edenred
1,2026-02-19,Tigre,Serviços e Outros,Gupy,https://tigre.gupy.io
1,2026-02-19,TIM Brasil,Energia e Utilities,Gupy,https://carreiras.gupy.io/tim
1,2023-02-26,TIVIT,Tecnologia,Gupy,https://carreiras.gupy.io/tivit
1,2026-02-20,Tok&Stok,Serviços e Outros,InfoJobs,https://tokstok.pandape.infojobs.com.br
1,2026-02-19,Tokio Marine,Financeiro,Gupy,https://tokiomarine.gupy.io
1,2026-02-19,Total Express,Serviços e Outros,Gupy,https://totalexpress.gupy.io
1,2026-05-21,TotalEnergies,Serviços e Outros,TeamTailor,https://totalenergies.teamtailor.com
1,2026-02-19,Totvs,Tecnologia,Gupy,https://carreiras.gupy.io/totvs
1,2026-02-19,Toyota,Indústria,Gupy,https://carreiras.gupy.io/toyota
1,2025-12-26,Toyota Brasil,Indústria,Workday,https://toyota.wd503.myworkdayjobs.com/pt-BR/TLAC
1,2026-02-19,Track&Field,Serviços e Outros,Gupy,https://tfcarreira.gupy.io
1,2025-01-20,Tractian,Serviços e Outros,Plataforma Interna,https://careers.tractian.com/jobs
1,2026-02-19,Tramontina,Serviços e Outros,Gupy,https://carreiras.gupy.io/tramontina
1,2024-09-01,Transperfect Gaming,Serviços e Outros,Plataforma Interna,https://gaming.transperfect.com/careers
1,2025-01-23,Transport NSW,Serviços e Outros,Plataforma Interna,https://jobs.transport.nsw.gov.au/search
1,2026-02-20,TranspoTech,Tecnologia,Gupy,https://transpotech.gupy.io
1,2025-01-20,TransUnion,Financeiro,Workday,https://transunion.wd5.myworkdayjobs.com/TransUnion
1,2026-02-19,Traz Pra Mim,Serviços e Outros,Gupy,https://carreiras.gupy.io/trazpramim
1,2026-02-19,Trigg,Serviços e Outros,Gupy,https://carreiras.gupy.io/trigg
1,2026-02-19,Trisul,Serviços e Outros,Gupy,https://carreiras.gupy.io/trisul
1,2026-02-19,Triunfo Participações,Serviços e Outros,Gupy,https://carreiras.gupy.io/triunfoparticipaes
1,2026-02-19,TruckPad,Serviços e Outros,Gupy,https://truckpad.gupy.io
1,2026-02-19,Trybe,Tecnologia,InHire,https://betrybe.inhire.app/vagas
1,2026-02-19,Tupy,Indústria,Gupy,https://tupy.gupy.io
1,2026-05-21,Uber,Serviços e Outros,TeamTailor,https://uber.teamtailor.com
1,2026-02-20,Uber Brasil,Serviços e Outros,Portal,https://www.uber.com/br/pt/careers
1,2026-02-19,Ubisoft,Serviços e Outros,Site da Empresa,https://www.ubisoft.com/en-us/company/careers
1,2026-05-21,UCB,Saúde,Gupy,https://ucb.gupy.io
1,2026-02-19,Uello,Serviços e Outros,Gupy,https://uello.gupy.io
1,2026-02-19,Ultrapar,Serviços e Outros,Gupy,https://carreiras.gupy.io/ultrapar
1,2026-02-19,União Química,Serviços e Outros,Gupy,https://carreiras.gupy.io/unioqumica
1,2026-02-19,Unico,Tecnologia,InHire,https://unicotech.inhire.app/vagas
1,2026-02-20,Unicred,Financeiro,Gupy,https://unicred.gupy.io
1,2025-01-23,Unidas,Serviços e Outros,Gupy,https://unidas.gupy.io
1,2026-02-19,Unifique,Serviços e Outros,Gupy,https://vemserunifique.gupy.io
1,2026-02-19,Unilever,Serviços e Outros,Workday,https://careers.unilever.com/en/search-jobs
1,2026-02-19,Unimed (Sistema Nacional),Saúde,Gupy,https://unimednacional.gupy.io
1,2026-02-20,Unimed Belém Oficial,Saúde,Gupy,https://unimedbelem.gupy.io
1,2023-02-26,Unimed Brasil,Saúde,Gupy,https://unimed-brasil.gupy.io
1,2026-02-20,Unimed Campina Grande Oficial,Saúde,Gupy,https://unimedcampinagrande.gupy.io
1,2026-02-20,Unimed Campinas Oficial,Saúde,Gupy,https://unimedcampinas.gupy.io
1,2026-02-20,Unimed Cuiabá Oficial,Saúde,Gupy,https://unimedcuiaba.gupy.io
1,2026-02-20,Unimed Fortaleza,Saúde,Gupy,https://unimedfortaleza.gupy.io
1,2026-02-20,Unimed Goiânia Oficial,Saúde,Gupy,https://unimedgoiania.gupy.io
1,2026-02-20,Unimed Maceió Oficial,Saúde,Gupy,https://unimedmaceio.gupy.io
1,2026-02-20,Unimed Piracicaba Oficial,Saúde,Gupy,https://unimedpiracicaba.gupy.io
1,2026-02-20,Unimed Porto Alegre,Saúde,Gupy,https://unimedpoa.gupy.io
1,2026-02-20,Unimed Teresina Oficial,Saúde,Gupy,https://unimedteresina.gupy.io
1,2026-02-19,Unipar Carbocloro,Educação,Gupy,https://carreiras.gupy.io/uniparcarbocloro
1,2026-02-19,United Airlines,Serviços e Outros,Site da Empresa,https://careers.united.com
1,2026-02-20,UOL Brasil Br,Serviços e Outros,Gupy,https://uol.gupy.io
1,2025-01-23,UOL Compass,Serviços e Outros,Gupy,https://compass.gupy.io
1,2026-05-21,UOL Edtech,Tecnologia,Gupy,https://uoledtech.gupy.io
1,2026-02-20,UP Brasil,Financeiro,InfoJobs,https://upbrasil.pandape.infojobs.com.br
1,2026-02-19,Usiminas,Indústria,Gupy,https://usiminas.gupy.io
1,2026-02-20,Usina Alta Mogiana,Serviços e Outros,Gupy,https://altamogiana.gupy.io
1,2026-05-21,Usina Santa Terezinha,Serviços e Outros,Gupy,https://usinasantaterezinha.gupy.io
1,2026-05-20,V.tal,Serviços e Outros,Gupy,https://vtal.gupy.io
1,2026-02-19,Vagas.com,Tecnologia,Gupy,https://vagas.gupy.io
1,2026-02-19,Vale,Indústria,Gupy,https://carreiras.gupy.io/vale
1,2026-02-19,Valid,Tecnologia,Gupy,https://valid.gupy.io
1,2026-02-19,Vamos,Serviços e Outros,Gupy,https://vamos.gupy.io
1,2026-02-19,Vasta Educação,Educação,Gupy,https://carreiras.gupy.io/vastaeducao
1,2025-03-18,Veeva,Tecnologia,Lever,https://veeva.com/careers
1,2026-02-20,Veirano Advogados,Serviços e Outros,Gupy,https://veirano.gupy.io
1,2023-09-17,Veloe,Financeiro,Gupy,https://carreiras.gupy.io/veloe
1,2026-02-19,Verde Campo,Serviços e Outros,Gupy,https://carreiras.gupy.io/verdecampo
1,2026-05-20,Via Varejo,Varejo e Consumo,Gupy,https://viavarejo.gupy.io
1,2026-02-20,Viacredi,Serviços e Outros,Gupy,https://viacredi.gupy.io
1,2026-02-19,Vibra Energia,Energia e Utilities,Gupy,https://vibraenergia.gupy.io
1,2026-02-20,Vibra Energia Brasil Br,Energia e Utilities,Gupy,https://vibra.gupy.io
1,2026-02-20,Vila Nova Log,Serviços e Outros,Gupy,https://vilanova.gupy.io
1,2026-02-20,Villela Brasil Bank,Financeiro,Gupy,https://villelabrasilbank.gupy.io
1,2026-05-21,Vinci Partners,Financeiro,Gupy,https://vincipartners.gupy.io
1,2026-02-19,Vindi,Financeiro,Gupy,https://vindi.gupy.io
1,2025-03-18,Vinta,Tecnologia,InHire,https://vinta.inhire.app/vagas
1,2026-02-19,Visa,Financeiro,Gupy,https://carreiras.gupy.io/visa
1,2026-02-19,Vitru,Serviços e Outros,Gupy,https://carreiras.gupy.io/vitru
1,2026-02-19,Vivara,Serviços e Outros,Gupy,https://vivara.gupy.io
1,2026-02-19,Viver,Serviços e Outros,Gupy,https://carreiras.gupy.io/viver
1,2023-02-26,Vivo Digital,Energia e Utilities,Gupy,https://vivodigital.gupy.io
1,2026-02-19,VLI Logística,Logística e Mobilidade,Gupy,https://carreiras.gupy.io/vlilogstica
1,2026-02-19,Volkswagen,Indústria,Gupy,https://carreiras.gupy.io/volkswagen
1,2025-01-23,Volkswagen do Brasil,Indústria,Gupy,https://vwbrasil.gupy.io
1,2026-02-19,Volvo,Indústria,Site da Empresa,https://www.volvogroup.com/en/careers.html
1,2025-03-22,Volvo Infor,Indústria,SAP SuccessFactors,https://career55.sapsf.eu/careers?company=volvoinfor
1,2023-01-19,Votorantim Cimentos,Indústria,Gupy,https://votorantimcimentos.gupy.io
1,2026-02-19,Votorantim S.A.,Financeiro,Gupy,https://carreiras.gupy.io/votorantimsa
1,2025-01-23,VR,Financeiro,Gupy,https://carreiras.gupy.io/vr
1,2026-02-19,VR Benefícios,Serviços e Outros,Gupy,https://carreiras.gupy.io/vrbenefcios
1,2024-12-28,VTEX,Tecnologia,Greenhouse,https://job-boards.greenhouse.io/vtex
1,2026-02-19,Vulcabras,Indústria,Gupy,https://vulcabras.gupy.io
1,2025-01-23,Warner Bros. Discovery,Serviços e Outros,Plataforma Interna,https://careers.wbd.com/hbo-jobs
1,2026-02-19,Warren,Serviços e Outros,Gupy,https://carreiras.gupy.io/warren
1,2024-09-01,webedia,Serviços e Outros,Gupy,https://webedia.gupy.io
1,2026-02-19,Webmotors,Indústria,Gupy,https://webmotors.gupy.io
1,2026-02-19,WEG,Indústria,Gupy,https://weg.gupy.io
1,2025-01-19,Wellhub (GymPass),Saúde,Greenhouse,https://boards.greenhouse.io/gympass
1,2025-03-18,Welocalize,Serviços e Outros,Gupy,https://carreiras.gupy.io/welocalize
1,2026-02-19,Westwing,Serviços e Outros,Gupy,https://carreiras.gupy.io/westwing
1,2025-01-19,WeWork,Serviços e Outros,Workday,https://wework.wd1.myworkdayjobs.com/WeWork
1,2025-03-18,WEX,Financeiro,Workday,https://wexinc.wd5.myworkdayjobs.com/WEXInc
1,2026-02-20,Wildlife Studios,Serviços e Outros,Greenhouse,https://boards.greenhouse.io/wildlifestudios
1,2025-01-20,Wilhelmsen,Serviços e Outros,Workday,https://wilhelmsen.wd3.myworkdayjobs.com/Wilhelmsen
1,2025-12-26,will bank,Financeiro,InHire,https://willbank.inhire.app/vagas
1,2025-01-20,WillowTree,Tecnologia,Greenhouse,https://willowtreeapps.com/careers
1,2026-02-19,Wilson Sons,Serviços e Outros,Gupy,https://wilsonsons.gupy.io
1,2026-02-20,Wiz Co,Financeiro,Gupy,https://wiz.gupy.io
1,2026-02-22,Wordpress-proxy,Tecnologia,Gupy,https://carreiras.gupy.io/wordpressproxy
1,2026-05-21,Workday,Tecnologia,TeamTailor,https://workday.teamtailor.com
1,2026-05-21,Worldpay,Tecnologia,TeamTailor,https://worldpay.teamtailor.com
1,2025-03-18,Xometry,Tecnologia,Greenhouse,https://job-boards.greenhouse.io/xometry
1,2026-02-19,XP Banco,Financeiro,Gupy,https://carreiras.gupy.io/xpinc
1,2023-02-26,XP Inc,Financeiro,Greenhouse,https://boards.greenhouse.io/xpinc
1,2025-01-19,Yamaha,Indústria,Gupy,https://yamaha.gupy.io
1,2026-02-19,Yduqs,Educação,Gupy,https://yduqs.gupy.io
1,2026-02-19,Yorgus,Serviços e Outros,Gupy,https://carreiras.gupy.io/yorgus
1,2026-05-20,Youcom,Varejo e Consumo,Gupy,https://youcom.gupy.io
1,2025-01-19,Youse,Financeiro,Gupy,https://vagas-youse.gupy.io
1,2026-02-20,Zaffari,Serviços e Outros,Gupy,https://carreiras.gupy.io/zaffari
1,2026-02-19,Zé Delivery,Logística e Mobilidade,Gupy,https://carreiras.gupy.io/zedelivery
1,2026-02-19,Zendesk,Tecnologia,Site da Empresa,https://www.zendesk.com.br/company/careers
1,2026-02-20,Zenir,Serviços e Outros,Gupy,https://zenir.gupy.io
1,2026-05-20,Zenvia,Tecnologia,Gupy,https://zenvia.gupy.io
1,2025-03-22,ZF Friedrich,Indústria,SAP SuccessFactors,https://career5.successfactors.eu/careers?company=zffriedric
1,2026-02-19,Zoom,Tecnologia,Site da Empresa,https://careers.zoom.us/home
1,2025-01-19,Zup Innovation,Tecnologia,Greenhouse,https://job-boards.greenhouse.io/zupinnovation
